2026-07-02 20:28:01 | INFO     | Orion | Logging initialized
2026-07-02 21:18:12 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 21:18:12 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 21:18:12 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 21:18:12 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 21:18:12 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 21:18:12 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 21:18:12 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 21:18:12 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 21:18:12 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 21:18:12 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 21:18:12 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 21:22:29 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:22:29 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:22:29 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:22:29 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:22:29 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:22:30 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:22:30 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:22:30 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:22:31 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.53 Trend=0.962 Momentum=41.48 Volatility=0.02462
2026-07-02 21:22:31 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:22:31 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.739
2026-07-02 21:22:31 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:31 | INFO     | TradingPipeline | Decision | BUY confidence=0.839
2026-07-02 21:22:31 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.839 | position=739.20
2026-07-02 21:22:31 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.839
2026-07-02 21:22:31 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:22:31 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:22:31 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.02 Trend=0.921 Momentum=38.24 Volatility=0.02586
2026-07-02 21:22:31 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:22:31 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.692
2026-07-02 21:22:31 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:31 | INFO     | TradingPipeline | Decision | BUY confidence=0.792
2026-07-02 21:22:31 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.792 | position=691.64
2026-07-02 21:22:31 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.792
2026-07-02 21:22:31 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:22:31 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:22:31 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:22:31 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.70 Trend=1.000 Momentum=48.81 Volatility=0.02384
2026-07-02 21:22:31 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:22:31 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 21:22:31 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:31 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 21:22:31 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=787.22
2026-07-02 21:22:31 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 21:22:31 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:22:31 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:22:31 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:22:31 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:22:32 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.53 Trend=0.962 Momentum=41.48 Volatility=0.02462
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.739
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.839
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.839 | position=739.20
2026-07-02 21:22:32 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.839
2026-07-02 21:22:32 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:22:32 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:22:32 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.00 Trend=0.920 Momentum=38.23 Volatility=0.02586
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.692
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.792
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.792 | position=691.50
2026-07-02 21:22:32 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.792
2026-07-02 21:22:32 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:22:32 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:22:32 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:22:32 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.72 Trend=1.000 Momentum=48.83 Volatility=0.02385
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=787.29
2026-07-02 21:22:32 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 21:22:32 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:22:32 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 21:22:32 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 21:22:32 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 21:22:32 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 21:22:32 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 21:22:32 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 21:22:32 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 21:22:32 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 21:22:32 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:22:32 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 21:22:32 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 21:22:32 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 21:22:32 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 21:22:32 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 21:22:32 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 21:22:32 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 21:25:56 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:25:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:25:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:25:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:25:56 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:25:56 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:25:56 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:25:56 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:25:57 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.58 Trend=0.962 Momentum=41.51 Volatility=0.02463
2026-07-02 21:25:57 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:25:57 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.740
2026-07-02 21:25:57 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:57 | INFO     | TradingPipeline | Decision | BUY confidence=0.840
2026-07-02 21:25:57 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.840 | position=739.46
2026-07-02 21:25:57 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.840
2026-07-02 21:25:57 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:25:57 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:25:57 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.92 Trend=0.920 Momentum=38.18 Volatility=0.02588
2026-07-02 21:25:57 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:25:57 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:25:57 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:57 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:25:57 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=691.01
2026-07-02 21:25:57 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:25:57 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:25:57 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:25:57 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:25:57 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.73 Trend=1.000 Momentum=48.83 Volatility=0.02386
2026-07-02 21:25:57 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:25:57 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.788
2026-07-02 21:25:57 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:57 | INFO     | TradingPipeline | Decision | BUY confidence=0.888
2026-07-02 21:25:57 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.888 | position=787.32
2026-07-02 21:25:57 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.888
2026-07-02 21:25:57 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:25:58 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:25:58 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:25:58 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:25:58 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:25:58 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:25:58 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.57 Trend=0.962 Momentum=41.51 Volatility=0.02463
2026-07-02 21:25:58 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:25:58 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.740
2026-07-02 21:25:58 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:58 | INFO     | TradingPipeline | Decision | BUY confidence=0.840
2026-07-02 21:25:58 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.840 | position=739.41
2026-07-02 21:25:58 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.840
2026-07-02 21:25:58 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:25:58 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:25:58 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:25:58 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:25:58 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.92 Trend=0.920 Momentum=38.18 Volatility=0.02588
2026-07-02 21:25:58 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:25:58 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:25:58 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:58 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:25:58 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=691.01
2026-07-02 21:25:58 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:25:58 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:25:58 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:25:59 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:25:59 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:25:59 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.74 Trend=1.000 Momentum=48.83 Volatility=0.02386
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.788
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.888
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.888 | position=787.34
2026-07-02 21:25:59 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.888
2026-07-02 21:25:59 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:25:59 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 21:25:59 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 21:25:59 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 21:25:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 21:25:59 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 21:25:59 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 21:25:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 21:25:59 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 21:25:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:25:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 21:25:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 21:25:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 21:25:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 21:25:59 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 21:25:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 21:25:59 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 21:28:38 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:28:38 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:28:38 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:28:38 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:28:38 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:28:39 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:28:39 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:28:39 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:28:39 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:28:39 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:28:39 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.47 Trend=0.961 Momentum=41.45 Volatility=0.02460
2026-07-02 21:28:39 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:28:39 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.739
2026-07-02 21:28:39 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:28:39 | INFO     | TradingPipeline | Decision | BUY confidence=0.839
